Origen,E02006825,E02003719,E02003720,E02003721,E02003722,E02003723,E02003724,E02003725,E02003726,E02003727,E02003728,E02003729,E02003730,E02003731,E02003732,E02003733,E02003734,E02003735,E02003736,E02003737,E02003738,E02003739,E02006873,E02003740,E02006874,E02003742,E02003743,E02006877,E02003744,E02006878,E02003745,E02003746,E02003747,E02003748,E02003749,E02003750,E02003751,E02003752,E02003753,E02003754,E02003755,E02003756,E02003237,E02003757,E02003238,E02003758,E02003239,E02003759,E02003240,E02003760,E02003241,E02003761,E02003242,E02003762,E02003243,E02003763,E02003244,E02003764,E02003245,E02003765,E02003246,E02003766,E02003247,E02003767,E02003248,E02003768,E02003249,E02003769,E02003250,E02003770,E02003251,E02003771,E02003252,E02003772,E02003253,E02003773,E02003254,E02003774,E02003775,E02003255,E02003776,E02003257,E02003777,E02003778,E02003779,E02003780,E02003781,E02003783,E02003784,E02003785,E02003786,E02003787,E02003788,E02003789,E02003790,E02003791,E02003792,E02003793
E02003771,76.69712,41.70976,31.50196,44.0491,37.15879,33.27367,38.69453,36.69078,42.21444,46.06912,47.15756,49.50819,43.59864,47.71742,93.06829,72.12286,79.22429,78.64267,64.21495,84.89386,76.41165,75.94717,28.9148,76.61173,30.54173,79.32139,85.66045,68.38499,83.49223,55.00445,79.9711,84.24428,81.46604,79.63453,71.87374,84.24428,72.59955,61.05144,54.34092,51.68542,56.55015,41.91939,66.50112,55.66126,68.18334,53.68934,69.18334,63.19029,56.27498,33.84691,81.41204,34.19754,69.56427,26.18536,72.13863,45.24745,71.2471,29.73121,69.88769,44.45219,69.69505,35.69039,68.99048,23.84596,69.09924,45.813,68.01208,20.39716,65.44904,11.39716,69.6384,3.726725,64.83957,3.397163,64.60544,5.880623,68.05851,7.051925,58.39679,66.21883,52.30125,69.42867,49.1941,58.76505,30.6432,47.07832,49.43107,42.20614,32.94531,53.02495,54.38924,40.46412,48.11925,59.78495,69.05001,60.61157,53.67671,44.50772
E02003252,97.40284,62.15594,52.78793,64.25616,57.60497,52.49436,59.40024,56.86371,62.49132,66.77483,67.43443,69.78506,63.87552,69.0034,93.07885,67.35542,81.44459,81.53236,75.14098,96.0552,97.11736,96.65288,44.41648,97.31744,51.45993,42.91951,46.58749,7.362127,43.67159,9.487586,31.93201,41.4312,23.60835,45.30602,32.23605,41.4312,52.17589,56.28399,12.7539,15.5856,39.70649,24.01125,9.918018,39.77004,6.5,53.59003,7.5,61.39558,20.20644,48.51352,19.72869,48.86416,7.880924,48.25647,10.45529,46.41,9.563749,45.03922,8.204347,42.65748,8.011711,47.46394,7.307135,38.11183,7.41589,34.25188,6.32874,57.55149,3.7657,64.48984,9.37118,63.17078,4.216171,61.05967,6.747744,67.65424,9.058145,64.71443,53.15586,8.361137,70.13474,13.55621,50.48697,77.30527,42.20757,61.06251,70.13679,48.12125,43.66399,73.73066,75.67522,67.62518,67.09425,81.07093,90.33599,81.89754,80.83778,71.66878
E02003772,78.4722,43.48483,33.27703,45.82417,38.93387,35.04874,40.4696,38.46585,43.98952,47.84419,48.93263,51.28326,45.37372,49.4925,94.84336,72.00905,80.99936,80.41775,65.99002,86.66893,78.18672,77.72224,30.68987,78.3868,32.3168,79.20757,85.54664,68.27117,83.37842,54.89063,79.85728,84.13046,81.35223,79.52071,71.75993,84.13046,72.48573,60.93762,54.2271,51.5716,56.43634,41.80557,66.38731,55.54745,68.06953,53.57552,69.06953,63.07648,56.16117,33.73309,81.29823,34.08372,69.45045,26.07154,72.02482,45.13363,71.13328,29.6174,69.77387,44.33838,69.58124,35.57657,68.87666,23.73215,68.98542,47.58808,67.89827,22.17224,65.33523,13.17224,69.52459,3.172235,64.72575,3.261818,64.49162,7.655695,67.94469,3.654762,58.28297,66.10501,54.07632,69.31485,50.96917,60.54012,32.41827,48.85339,51.20615,43.98122,34.72038,54.80002,56.16432,42.23919,49.89433,61.56002,70.82509,62.38664,55.45178,46.28279
E02003253,97.47327,62.22636,52.85836,64.32659,57.6754,52.56479,59.47067,56.93414,62.56174,66.84526,67.50486,69.8555,63.94595,69.07383,93.14927,67.42584,81.51501,81.60278,75.21141,96.12563,97.18779,96.7233,44.48692,97.38787,51.53035,47.21727,50.88524,13.17115,47.96934,11.07876,36.22976,41.97958,18.28728,45.85439,26.91498,41.97958,52.72427,56.35442,12.69582,15.65603,39.77691,24.08167,14.21578,39.84047,10.79776,53.66045,11.79776,61.466,24.5042,48.58395,24.02645,48.93459,12.17868,48.3269,14.75305,46.48042,13.86151,45.10964,12.5021,42.72791,12.30947,47.53437,11.60489,38.18225,11.71365,34.3223,10.6265,57.62192,8.063457,64.56026,13.66894,63.24121,8.129129,61.13009,3.879284,67.72466,14.86717,64.78486,53.22629,4.325253,70.20516,19.36523,50.5574,77.3757,42.27799,61.13294,70.20721,48.19168,43.73442,73.80109,75.74565,67.6956,67.16468,81.14135,90.40642,81.96797,80.9082,71.7392
E02003773,81.25737,46.27,36.06219,48.60934,41.71904,37.8339,43.25477,41.25102,46.77468,50.62936,51.7178,54.06843,48.15889,52.27766,97.62854,79.83581,83.78452,83.20291,68.77519,89.45411,80.97189,80.50741,33.47504,81.17197,28.9125,87.03433,93.37339,76.09794,91.20517,62.71739,87.68404,91.95722,89.17899,87.34747,79.58669,91.95722,80.31248,68.76438,62.05386,59.39836,64.2631,49.63233,74.21407,63.37421,75.89629,61.40228,76.89629,70.90324,63.98793,41.55985,89.12498,41.91049,77.27721,33.8983,79.85159,52.96039,78.96004,37.44416,77.60064,52.16514,77.408,43.40333,76.70342,31.5589,76.81218,50.37325,75.72503,27.67821,73.16199,18.67821,77.35135,8.50727,72.55251,11.11011,72.31838,4.906266,75.77145,14.76487,64.96172,73.93178,56.86149,77.14161,53.75434,63.32529,35.20344,51.63856,53.99131,46.76638,37.50555,57.58519,58.68218,35.65904,43.31417,64.07787,73.61026,65.17181,48.87163,39.70264
E02003254,107.2526,72.00568,62.63768,74.10591,67.45471,62.3441,69.24998,66.71346,72.34106,76.62457,77.28417,79.63481,73.72527,78.85314,102.9286,77.20516,91.29433,91.3821,84.99074,105.9049,106.9671,106.5026,54.26623,107.1672,61.30967,41.86771,48.20676,4.34306,46.03854,19.33733,41.72612,51.22532,35.30061,55.10013,43.92831,51.22532,61.97001,66.13373,22.60364,25.43535,49.55623,33.86099,19.71213,49.61979,16.29412,63.43977,17.29412,71.24532,17.8213,58.36327,29.52281,58.7139,17.67504,58.10622,20.33594,56.25974,20.03643,54.88895,18.31004,52.50722,18.49808,57.31369,16.68822,46.46135,17.29654,44.10162,16.20939,67.40124,14.65738,74.33958,16.42833,71.78775,11.69225,69.67663,18.44,76.2712,9.943995,73.3314,63.0056,20.05339,79.98447,6.576469,60.33671,87.15503,52.05731,70.91225,79.98653,57.971,53.51374,83.58041,85.52497,77.47492,76.944,90.92067,100.1857,91.74728,90.68752,81.51852
E02003774,81.14584,46.15847,35.95066,48.49781,41.60751,37.72237,43.14324,41.13949,46.66315,50.51783,51.60627,53.9569,48.04735,52.16613,97.517,74.51045,83.673,83.09138,68.66366,89.34258,80.86036,80.39587,33.36351,81.06044,34.99044,81.70897,88.04803,70.77258,85.87981,57.39203,82.35868,86.63187,83.85364,82.02211,74.26132,86.63187,74.98713,63.43902,56.7285,54.073,58.93774,44.30697,68.88871,58.04885,70.57092,56.07692,71.57092,65.57787,58.66257,36.23449,83.79962,36.58513,71.95185,28.57294,74.52622,47.63503,73.63468,32.1188,72.27528,46.83978,72.08263,38.07797,71.37807,26.23354,71.48682,50.26171,70.39967,24.84587,67.83663,15.84587,72.02599,5.845871,67.22716,2.673636,66.99302,10.32933,70.44609,3.188728,60.78437,68.60641,56.74996,71.81625,53.6428,63.21376,35.09191,51.52702,53.87978,46.65485,37.39402,57.47366,58.83796,44.91283,52.56796,64.23366,73.49872,65.06027,58.12542,48.95643
E02003775,67.90829,23.06017,27.21663,23.27818,24.49553,27.02622,29.90569,28.90584,34.01212,37.38927,38.95523,41.30587,35.40987,41.35974,69.92379,49.74968,56.07978,55.49817,41.07045,67.79787,67.6228,67.15833,35.716,67.82289,42.89155,86.89322,90.50104,75.59609,87.58514,60.44072,70.86815,61.87109,67.97598,57.26133,51.83701,61.87109,50.22636,38.67825,58.03872,54.17974,35.17696,44.41372,77.03764,34.28807,73.61961,25.04502,74.61961,31.49387,75.49606,23.70642,83.40559,24.01125,75.00054,27.87189,77.57491,16.06252,76.68336,24.46331,75.32396,12.75577,75.13132,29.29338,74.42675,44.33895,74.5355,19.9832,73.44835,37.16691,70.88531,44.10526,76.49079,50.88301,70.27584,48.77189,70.0417,55.36647,77.2921,52.42665,6.392125,71.6551,29.15675,74.86494,17.00192,36.32729,31.48299,20.08452,40.64223,21.73948,32.93942,43.73611,48.47343,48.90585,49.99366,53.86913,62.69233,54.69575,66.3924,57.65261
E02003255,101.5222,66.27534,56.90735,68.37557,61.72438,56.61377,63.51965,60.98312,66.61073,70.89424,71.55385,73.90448,67.99493,73.12282,97.19826,71.47482,85.564,85.65176,79.2604,100.1746,101.2368,100.7723,48.5359,101.4369,55.57934,50.69136,54.35934,16.64524,51.44344,14.84106,39.70386,42.97958,19.28728,46.85439,27.91498,42.97958,53.72427,60.4034,16.7448,19.70502,43.8259,28.13066,17.68987,43.88945,14.27185,57.70943,15.27185,65.51498,27.97829,52.63294,27.50055,52.98357,15.65278,52.37589,18.22714,50.5294,17.3356,49.15863,15.9762,46.77689,15.78356,51.58335,15.07899,42.23124,15.18774,38.37129,14.10059,61.67091,11.53755,68.60925,17.14303,67.29019,11.60322,65.17908,6.220784,71.77365,18.34126,68.83384,57.27527,6.518755,74.25414,22.83932,54.60638,81.42469,46.32698,65.18192,74.2562,52.24066,47.78341,77.85007,79.79463,71.74459,71.21366,85.19034,94.4554,86.01695,84.95718,75.78819
E02003776,67.45307,23.489,26.73273,23.70701,24.92437,25.50659,30.33452,29.33468,34.44096,37.81811,39.38407,41.7347,35.83871,41.78858,42.40793,25.70009,28.56392,27.98231,13.55459,40.282,52.5871,67.58716,44.99849,67.36768,52.04193,82.91506,86.52288,98.24942,83.60698,83.09405,66.88999,57.89293,84.80949,53.28318,71.55177,57.89293,46.2482,34.70009,80.69205,76.83308,56.32621,67.06705,99.69096,55.43732,96.27295,47.69835,97.27295,54.1472,98.14941,46.35976,79.42743,46.66458,97.65387,50.52522,100.2282,38.71586,99.3367,47.11664,97.97729,35.4091,97.78466,50.56705,97.08009,66.99228,97.18884,36.42339,96.10169,59.82025,93.53864,66.28795,99.14413,56.30212,92.92917,58.50504,92.69504,57.44145,99.94543,62.1598,31.79419,94.30843,11.92341,97.51826,23.94249,29.29087,35.80613,15.47945,41.07107,28.68005,38.10824,44.16494,48.90226,49.33468,50.42249,54.29797,63.12117,55.12459,66.82124,58.08145
E02003257,104.057,68.81005,59.44205,70.91028,64.25909,59.14848,66.05436,63.51783,69.14544,73.42895,74.08855,76.43919,70.52964,75.65752,99.73296,74.00954,88.0987,88.18647,81.79511,102.7093,103.7715,103.307,51.07061,103.9716,58.11405,47.94102,54.28008,7.848113,52.11185,16.14171,45.23117,54.73037,38.80566,58.60518,47.43336,54.73037,65.47506,62.93811,19.40802,22.23973,46.36061,30.66537,23.21718,46.42416,19.79917,60.24415,20.79917,68.0497,23.89461,55.16764,33.02786,55.51828,21.18009,54.91059,23.84099,53.06412,23.54149,51.69333,21.81509,49.3116,22.00313,54.11806,20.19328,44.76595,20.80159,40.90599,19.71444,64.20561,18.16244,71.14396,19.93338,69.8249,15.19731,67.71379,21.94505,74.30836,9.54413,71.36855,59.80998,23.55844,76.78886,7.078267,57.14109,83.9594,48.86168,67.71664,76.79091,54.77537,50.31812,80.38479,82.32935,74.2793,73.74837,87.72504,96.99012,88.55167,87.49189,78.3229
E02003777,61.01474,20.03704,17.00922,20.25505,21.21687,16.10627,23.01215,20.47562,26.10323,30.38674,31.04634,33.39697,27.48742,33.45084,66.90067,50.19283,53.05666,52.47504,38.04733,64.77474,60.72926,60.26478,31.00546,60.92935,38.04889,99.51508,103.1229,86.15756,100.207,71.00219,83.49002,74.49296,80.59785,69.8832,64.45888,74.49296,62.84822,51.30011,68.6002,64.74123,47.79883,54.9752,87.59912,46.90994,84.1811,37.66689,85.1811,44.11573,86.05755,36.41111,96.02746,36.71593,85.56203,38.43337,88.13639,28.76721,87.24484,35.02592,85.88544,25.37764,85.69281,29.2525,84.98823,54.90042,85.09698,15.10884,84.00983,47.72839,81.4468,54.66673,87.05228,46.57862,80.83732,48.78154,80.60319,47.71795,87.85358,52.4363,21.84554,82.21658,26.13363,85.42641,15.29656,33.30417,22.65799,17.0614,33.74869,4.954525,24.11442,37.34257,40.56453,40.47562,41.63934,45.96024,54.78344,46.78685,58.1827,49.22239
E02003778,51.83288,19.14118,27.07632,19.35919,24.35523,29.53322,22.24137,27.8883,27.80206,19.4387,23.70388,26.25633,29.19981,29.16471,47.0201,34.36793,33.1761,32.59448,22.22242,44.89418,51.5474,51.08292,45.34208,51.74749,52.38552,91.5829,95.19072,107.433,92.27482,92.2776,75.55782,66.56077,93.47733,61.95101,80.2196,66.56077,54.91603,43.36793,89.87561,86.01663,64.99404,76.2506,108.8745,64.10516,105.4565,56.8819,106.4565,63.33075,107.333,55.54331,88.09526,55.84814,106.8374,59.70877,109.4118,47.89941,108.5203,56.30019,107.1608,44.59266,106.9682,59.75061,106.2636,76.17583,106.3724,45.60695,105.2852,69.0038,102.7222,66.63155,108.3277,56.64571,102.1127,58.84863,101.8786,57.78504,109.129,62.5034,40.97775,103.492,30.77341,106.7018,33.12605,6.045349,36.14972,30.18421,13.14484,37.8636,38.45183,26.51769,40.00264,47.88831,44.82231,45.06658,50.49731,47.64215,61.22106,56.63508
E02003779,55.77554,20.78818,10.58037,23.12751,16.23721,12.35208,17.77295,15.7692,21.29286,25.14754,26.23597,28.58661,22.67706,26.79584,72.14671,55.43887,58.3027,57.72108,43.29337,63.97228,55.49006,55.02558,9.468688,55.69015,16.51213,98.11282,101.7206,81.07146,98.80473,65.9161,82.08774,73.09068,79.19558,68.48093,63.0566,73.09068,61.44595,49.89784,63.5141,59.65512,46.39656,49.8891,82.51302,45.50767,79.095,36.26461,80.095,42.71346,80.97145,34.54411,92.32368,34.89474,80.47592,33.34727,83.05029,27.72788,82.15874,29.93982,80.79935,23.97536,80.60671,24.16641,79.90214,49.81433,80.01089,15.56976,78.92374,42.6423,76.36069,38.43915,81.96617,28.45332,75.75123,30.65624,75.51708,29.59265,82.76749,34.311,32.96392,77.13048,31.37967,80.34031,24.77007,37.84346,9.491717,26.15673,28.50949,21.28456,2.578439,32.10336,33.46766,26.70529,26.08141,38.86337,48.12843,39.68998,42.62477,35.04452
E02003780,57.73468,12.88656,16.13029,13.10457,14.32193,14.90415,19.73208,18.73224,23.83852,27.21567,28.78163,31.13226,25.23627,31.18614,55.39759,38.68975,41.55359,40.97197,26.54425,53.27166,57.4492,56.98472,34.39605,57.64929,41.43949,95.90472,99.51254,87.1519,96.59664,71.99654,79.87965,70.8826,79.5318,66.27284,63.39283,70.8826,59.23787,47.68975,69.59454,65.73557,46.73278,55.96954,88.59345,45.84389,85.17544,36.60084,86.17544,43.04969,87.05189,35.26224,92.41709,35.56707,86.55636,39.42771,89.13072,27.61835,88.23918,36.01913,86.87978,24.31159,86.68715,39.46954,85.98257,55.89477,86.09132,25.32588,85.00417,48.72273,82.44113,55.66108,88.04661,45.69968,81.83166,47.9026,81.59752,46.83901,88.84792,51.55737,20.69668,83.21091,14.63055,86.42075,12.84498,26.15369,25.20369,9.124283,30.46863,17.58253,27.5058,33.56251,38.29983,38.73224,39.82005,43.69553,52.51873,44.52214,56.2188,47.47902
E02003781,38.68804,17.02242,14.85955,19.36176,16.21782,17.31645,9.096534,14.74347,14.65722,6.293862,10.55904,13.1115,16.05497,16.01988,57.20128,44.5491,43.35728,42.77566,32.40359,46.88478,38.40257,37.93808,33.12531,38.60265,40.16875,101.7641,105.3719,104.7281,102.456,89.57272,85.739,76.74195,98.10608,72.13219,81.96711,76.74195,65.09721,53.5491,87.17072,83.31174,65.30706,73.54572,106.1696,64.41817,102.7516,55.17512,103.7516,61.62397,99.50968,53.83652,98.27644,54.14134,104.1325,57.0039,106.7069,46.19263,105.8154,53.59644,104.456,42.88587,104.2633,47.82303,103.5588,67.08066,103.6675,34.07804,102.5804,63.41477,100.0173,54.41477,105.6228,44.42894,99.40784,46.63186,99.17371,45.56827,106.4241,50.28662,39.27096,100.7871,36.34403,103.9969,31.41926,10.18118,23.93295,28.47742,13.74074,26.24892,26.23506,13.37286,26.8578,34.74347,31.67747,31.92175,37.35247,34.49731,48.07622,43.49024
E02003783,56.39516,21.14825,12.38964,23.48759,16.59729,11.48668,18.39256,15.85603,21.48364,25.76715,26.42675,28.77738,22.86784,28.83126,71.21102,54.50318,57.36702,56.7854,42.35768,64.5919,56.10968,55.6452,30.6554,56.30976,37.69884,100.5033,104.1111,87.14577,101.1952,71.99039,84.47821,75.48116,81.58604,70.8714,65.44707,75.48116,63.83642,52.28831,69.5884,65.72942,48.78703,55.96339,88.58731,47.89814,85.16929,38.65508,86.16929,45.10393,87.04575,37.76225,97.01565,38.06707,86.55022,39.42157,89.12458,30.11835,88.23305,36.01411,86.87363,26.36583,86.681,30.2407,85.97643,55.88863,86.08518,16.09704,84.99803,48.71659,82.43499,51.94486,88.04047,41.95903,81.82552,44.16195,81.59138,43.09836,88.84177,47.81672,28.83349,83.20478,30.44398,86.41461,6.987952,38.46308,21.46304,24.04935,29.1291,17.15853,23.76515,32.72298,35.94495,35.85603,37.01976,41.34065,50.16385,42.16727,53.56312,44.60281
E02003784,56.9137,21.92634,11.71853,24.26567,17.37538,13.49024,18.91111,16.90736,22.43102,26.2857,27.37414,29.72477,23.81522,27.934,73.28487,56.57703,59.44087,58.85925,44.43153,65.11044,56.62823,56.16375,10.33052,56.82831,17.37396,98.97465,102.5825,81.9333,99.66656,66.77793,82.94958,73.95252,80.05741,69.34277,63.91844,73.95252,62.30779,50.75967,64.37594,60.51696,47.25839,50.75093,83.37485,46.36951,79.95683,37.12645,80.95683,43.57529,81.83329,35.40594,93.18552,35.75657,81.33775,34.20911,83.91212,28.58972,83.02058,30.80165,81.66118,24.8372,81.46854,25.02824,80.76397,50.67617,80.87273,16.4316,79.78558,43.50413,77.22253,39.57731,82.82802,29.59149,76.61306,31.79441,76.37893,30.73082,83.62932,35.44917,33.82576,77.99232,32.51783,81.20216,25.63191,38.98163,1.138164,27.2949,29.64765,22.42272,9.128475,33.24153,34.60582,24.12685,23.50297,40.00153,49.26659,40.82815,40.04633,32.46608
E02003785,34.82649,19.23481,17.07193,21.57414,18.4302,19.52883,11.30892,16.95585,13.56336,5.2,9.465178,8.237442,14.96111,10.45506,69.30139,56.64922,55.45739,54.87577,44.50371,49.43904,40.95683,40.49234,35.33769,32.70168,42.38113,113.8642,117.1314,106.9405,114.5561,91.7851,97.83912,88.84206,100.3185,84.23231,84.17949,88.84206,77.19733,65.64922,89.3831,85.52413,67.51945,75.7581,108.382,66.63055,104.964,57.3875,105.964,63.83635,101.7221,56.0489,110.3766,56.35373,106.3449,59.21628,108.9193,48.40501,108.0278,55.80882,106.6684,45.09825,106.4757,50.03541,105.7711,69.29305,105.8799,36.29042,104.7927,65.62715,102.2297,56.62715,107.8352,46.64132,101.6202,48.84425,101.3861,47.78065,108.6365,52.499,41.48334,102.9995,38.55642,106.2093,33.63164,22.28129,26.14533,30.6898,12.94732,28.46131,28.44744,8.853868,21.29299,36.95585,32.37873,26.35693,29.43555,28.9325,45.11305,45.70262
E02003786,45.57847,28.8665,24.20752,31.20583,25.2834,26.20529,21.70769,22.11263,16.58736,22.11405,18.45676,17.46979,15.60565,12.58736,83.56305,69.29208,69.71905,69.13743,57.14658,66.23529,57.75308,56.8299,39.51837,41.07482,37.20592,126.5071,130.1149,111.1211,127.199,95.96577,110.482,101.4849,108.4559,96.87517,92.31693,101.4849,89.84019,78.29208,93.56378,89.7048,75.65688,79.93878,112.5627,74.76799,109.1447,65.52493,110.1447,71.97378,105.9027,64.59379,122.3734,64.93692,110.5256,63.39696,113.1,56.9882,112.2084,59.9895,110.849,53.23568,110.6564,54.21609,109.9518,73.47372,110.0606,42.96688,108.9734,69.80783,106.4104,60.80783,112.0159,50.822,105.8009,53.02492,105.5668,51.96133,112.8172,56.67968,51.11503,107.1802,45.23288,110.39,42.12572,39.19534,30.32601,40.00994,29.86136,35.13777,32.62812,22.24817,5.7054,24.19489,16.07746,7.933601,27.4467,10.50917,28.81177,33.71035
E02003787,64.23299,30.71299,26.12085,33.05232,26.16202,28.57774,26.2304,22.62417,29.21214,33.60499,34.15525,36.50589,30.59634,32.28486,86.31118,71.66453,72.46718,71.88556,59.51903,72.42973,63.94752,63.48304,23.21148,62.18401,14.12846,114.9931,118.6009,95.09387,115.685,79.9385,98.96803,89.97098,96.07587,85.36122,79.9369,89.97098,78.32624,66.77813,77.53651,73.67753,63.27685,63.9115,96.53542,62.38796,93.11739,53.1449,94.11739,59.59375,93.63186,48.5665,106.3461,48.91714,94.49832,47.36967,97.07269,44.60817,96.18115,43.96222,94.82174,40.85566,94.6291,38.18881,93.92453,61.20283,94.03329,32.45005,92.94614,56.6647,90.38309,48.75404,95.98858,38.1512,89.77362,40.75404,89.53949,33.37086,96.78989,40.30267,51.35403,91.15289,47.60533,94.36272,44.49817,46.30092,24.80823,42.16798,36.96695,37.51022,23.67006,40.56082,23.57414,14.46467,8.12281,28.96985,48.55589,31.54541,18.65523,13.543
E02003788,58.56485,29.24913,23.58415,31.58847,24.69817,25.58192,22.52566,21.86453,24.02171,29.90025,28.72368,29.25105,25.34618,24.16205,84.38102,68.66872,70.53702,69.9554,56.52321,68.72499,60.24277,59.77829,30.29481,54.0612,21.2118,122.0764,125.6843,102.1772,122.7684,87.02183,106.0514,97.05431,103.1592,92.44455,87.02023,97.05431,85.40958,73.86147,84.61983,80.76086,70.36018,70.99483,103.6187,69.47129,100.2007,60.22823,101.2007,66.67709,100.7152,55.64984,113.4294,56.00047,101.5817,54.45301,104.156,51.69151,103.2645,51.04555,101.9051,47.93899,101.7124,45.27214,101.0079,68.28617,101.1166,39.53338,100.0295,63.74803,97.46643,55.83737,103.0719,45.23453,96.85696,47.83737,96.62283,40.4542,103.8732,47.38601,51.49767,98.23622,44.60951,101.4461,41.50235,42.59618,28.70806,39.38657,33.2622,34.5144,30.7534,34.02943,15.45133,8.200765,12.07473,20.84704,40.43307,23.4226,16.6267,17.71623
E02003789,50.79408,35.74841,31.08943,38.08775,32.16532,33.08721,28.5896,28.99454,21.80296,27.32965,23.67236,22.68539,22.48756,17.80296,90.44497,76.174,76.60097,76.01935,64.0285,71.45089,62.96868,62.04549,46.40029,46.29042,44.08784,133.389,136.9968,118.0031,134.0809,102.8477,117.3639,108.3668,115.3378,103.7571,99.19884,108.3668,96.72211,85.174,100.4457,96.58672,82.53879,86.8207,119.4446,81.64991,116.0266,72.40685,117.0266,78.85569,112.7847,71.4757,129.2553,71.81884,117.4075,70.27887,119.9819,63.87012,119.0903,66.87141,117.7309,60.1176,117.5383,61.09801,116.8337,80.35564,116.9425,49.8488,115.8553,76.68974,113.2923,67.68974,118.8978,57.70392,112.6828,59.90684,112.4487,58.84325,119.6991,63.5616,57.99695,114.0621,52.11479,117.2719,49.00764,44.41094,37.20793,46.89186,35.07697,42.01968,39.51004,27.46377,6.881917,31.07681,22.95937,5.058582,32.6623,3.730403,35.69369,40.59227
E02003790,21.6336,37.22771,33.60429,39.56704,33.64462,35.4994,30.0689,30.47384,22.51959,28.04628,24.38899,23.40202,23.91734,18.51959,76.47919,70.88498,62.63519,60.89794,66.44069,42.29042,33.8082,32.88502,49.33973,17.12995,56.38317,114.4915,108.4315,120.9425,109.5195,105.7871,112.0749,103.0778,117.75,98.46807,101.611,103.0778,91.43309,79.88498,103.3851,99.52616,84.95099,89.76014,122.3841,84.0621,118.966,74.81905,119.966,81.26789,114.2286,73.92621,124.6123,74.23103,120.347,73.21832,122.9213,66.28232,122.0298,69.81086,120.6704,62.5298,120.4777,64.03745,119.7732,83.29507,119.8819,52.261,118.7948,79.62919,116.2317,70.62919,121.8372,60.64336,115.6223,62.84628,115.3881,61.78268,122.6385,66.50104,59.47624,117.0015,54.52699,120.2113,51.41983,45.12757,40.14737,48.6827,35.7936,44.43188,42.44948,25.2084,23.4099,47.38707,39.26964,28.47385,10.8497,31.04941,52.00396,56.07556
E02003791,55.09765,37.78401,33.12503,40.12334,34.20091,35.1228,30.6252,31.03014,26.04223,31.63322,27.97593,26.98896,24.12758,22.10653,92.48056,78.20959,78.63656,78.05495,66.06409,75.75446,67.27225,66.34907,48.43588,50.59399,48.3914,135.4246,139.0324,120.0387,136.1165,104.8833,119.3995,110.4024,117.3734,105.7927,101.2344,110.4024,98.75771,87.20959,102.4813,98.62232,84.57439,88.85629,121.4802,83.68549,118.0622,74.44244,119.0622,80.89129,114.8203,73.5113,131.2909,73.85443,119.4431,72.31447,122.0175,65.90572,121.1259,68.90701,119.7665,62.15319,119.5739,63.1336,118.8693,82.39123,118.9781,51.8844,117.8909,78.72533,115.3279,69.72533,120.9334,59.73951,114.7184,61.94243,114.4843,60.87884,121.7347,65.59719,60.03254,116.0977,54.15039,119.3075,51.04323,48.71451,39.24352,48.92745,39.38054,44.05528,41.54563,31.76734,11.18549,35.38038,27.26294,6.679651,36.96587,13.94246,39.99726,44.89584
E02003792,69.46413,42.97247,38.38033,45.3118,38.4215,40.83723,38.33439,34.88365,37.36259,44.7946,41.13731,40.15033,36.24546,35.06133,98.57066,83.92402,84.72665,84.14504,71.77851,84.53373,76.05151,75.58702,33.09573,64.96048,24.01271,127.9245,132.7808,104.9781,129.8649,89.82275,113.1479,104.1508,110.2557,99.5411,94.11678,104.1508,92.50613,80.95802,87.42075,83.56178,77.45673,73.79575,106.4197,76.56783,103.0016,67.32478,104.0016,73.77363,104.8781,58.45075,116.2303,58.80139,104.3826,57.25392,106.9569,58.78805,106.0654,53.84647,104.706,55.03553,104.5134,48.07306,103.8088,72.98778,103.9175,46.62993,102.8304,66.54894,100.2673,60.53898,105.8728,49.93614,99.65787,52.53898,99.42374,43.25511,106.6741,52.08762,65.221,101.0371,59.86481,104.247,56.75766,58.40491,38.19851,54.42746,49.07093,49.7697,37.06035,44.92872,26.35062,18.2293,16.12281,31.74632,51.33236,34.32188,13.11626,9.89702
E02003793,68.03973,34.51972,29.92758,36.85905,29.96875,32.38448,30.03714,26.4309,33.01888,37.41172,37.96199,40.31262,34.40307,40.36649,90.1179,75.47127,76.2739,75.69229,63.32576,76.23647,67.75425,67.28977,24.64298,67.95434,15.55996,119.4717,124.328,96.52536,121.4121,81.37,104.6952,95.6981,101.803,91.08835,85.66402,95.6981,84.05338,72.50526,78.96799,75.10902,69.00397,65.34299,97.96692,68.11509,94.5489,58.87203,95.5489,65.32088,96.42535,49.998,107.7776,50.34864,95.92982,48.80117,98.50419,50.3353,97.61264,45.39371,96.25324,46.58278,96.06061,39.62031,95.35603,64.53503,95.46478,38.17718,94.37763,58.0962,91.8146,52.08623,97.42007,41.48339,91.20512,44.08623,90.97099,34.80236,98.22138,43.63486,56.76825,92.58438,51.41206,95.79421,48.3049,50.10765,29.74576,45.97472,40.77367,41.31695,28.6076,44.36756,33.95404,10.9309,18.58604,39.34974,58.93578,41.9253,11.80748,10.21748
