0.3941962,0.4176982,0.1767454,0.07277638,0.06448633,0.1018943,0.05768266,0.04476334,0.01668354,0.0262347,0.01685227,0.1017382,0.09160538,0.2410669,0.04257042,0.0504472,0.04727044,0.04563708,0.05489943,0.06799571,0.06167137,0.0454917,0.02927156,0.32792,0.3456268,0.3135095,0.009091255,0.009438504,0.03098757,0.07131652,0.03142628,0.04086006,0.07222591,0.0840149,0.05178585,0.0806977,0.04434756,0.06074452,0.04101523,0.05601495,0.04638816,0.07136659,0.05200858,0.4122891,0.4154564,0.4296911,0.09652612,0.03528744,0.04226267,0.4760819,0.02722132,0.02231703,0.06225633,0.06703222,0.1159283,0.05877294,0.02390988,0.03947899,0.0972257,0.02460163,0.1195497,0.09973127,0.1139837,0.1156716,0.1343874,0.1125438,0.1559651,0.1015395,0.1727679,0.6504882,0.05241774,0.0308916,0.04018359,0.03360157,0.05220148,0.3187088,0.05369289,0.2881314,0.04957002,0.2509219,0.04614557,0.06036528,0.04535792,0.01295952,0.03197255,0.0650287,0.03765709,0.1329504,0.02274136,0.1020945,0.2412314,0.1803417,0.2125417,0.1197641,0.04803259,0.1526212,0.1797785,0.03253133,0.2428296,0.1581302,0.03401521,0.6913401,0.2452364,0.0818107,0.04577454,0.05243586,0.1841729,0.101874,0.5899959,0.1605327,0.1030388,0.06781621,0.03076266,0.03269934,0.1758077,0.08352938,0.0374975,0.1169692,0.07595336,0.02754331,0.1320287,0.03930229,0.04343952,0.1658981,0.0512027,0.05660522,0.06814028,0.030891,0.07566113,0.05207042,0.03634318,0.06082926,0.06830183,0.05745457,0.0565621,0.09033919,0.06415007,0.05618247,0.05938462,0.05096886,0.04847862,0.03106926,0.0381856,0.01302893,0.0588315,0.03602576,0.0948979,0.2199719,0.03388353,0.1417291,0.1198197,0.1557291,0.1032045,0.062546,0.1909091,0.09481116,0.1336072,0.09085128,0.3566686,0.09988251,0.0932864,0.05080734,0.07883246,0.06109351,0.05099938,0.05192218,0.04791437,0.5202085,0.09522817,0.1420938,0.2072718,0.112994,0.1138526,0.1529218,0.1078481,0.03018654,0.02947136,0.01929518,0.2664457,0.02664392,0.03144449,0.03800765,0.03702828,0.07550961,0.4038055,0.05652861,0.03944293,0.1247652,0.154232,0.03235288,0.02512477,0.03281095,0.02821631,0.07543018,0.07374937,0.01879092,0.02622435,0.02040078,0.01763506,0.02132186,0.1168544,0.0738018,0.100553,0.1275992,0.139741,0.03411905,0.0641149,0.03700577,0.03520328,0.1440308,0.3307434,0.05036997,0.07645142,0.03500084,0.04412781
0.4622515,0.317208,0.1357946,0.05152983,0.04566001,0.07214697,0.04084262,0.031695,0.0118129,0.01857567,0.01193236,0.07203647,0.06486184,0.2723067,0.03014229,0.0357195,0.03347016,0.03231366,0.03887193,0.04814484,0.04366685,0.03221072,0.02072594,0.2321861,0.2447235,0.2219826,0.006437127,0.006682999,0.02194097,0.05049617,0.0222516,0.02893126,0.05114007,0.05948735,0.03666734,0.05713858,0.03140061,0.04301058,0.02904113,0.03966178,0.03284547,0.05053162,0.03682505,0.2919242,0.2941669,0.3042459,0.06834601,0.02498552,0.02992438,0.4112246,0.01927425,0.01580173,0.04408104,0.04746263,0.08208384,0.0416146,0.01692956,0.02795338,0.06884135,0.01741936,0.08464801,0.07061543,0.08070695,0.08190207,0.09515397,0.07968742,0.1104322,0.07189577,0.1223295,0.5618713,0.03711476,0.02187302,0.02845227,0.02379183,0.03696162,0.225664,0.03801762,0.2040135,0.0350984,0.1776671,0.0326737,0.04274207,0.032116,0.009176078,0.02263839,0.04604404,0.02666337,0.09413643,0.01610218,0.07228871,0.1708056,0.1276922,0.1504917,0.08479983,0.05425712,0.1080645,0.1272934,0.03674706,0.1719372,0.1119652,0.02408471,0.5971579,0.1736414,0.05792665,0.03241099,0.05923102,0.1304049,0.07213261,0.50962,0.1813361,0.07295737,0.04801775,0.02178172,0.03693683,0.1244819,0.05914357,0.02655037,0.08282088,0.05377932,0.01950224,0.09348387,0.02782826,0.03075766,0.1174653,0.03625444,0.04007972,0.04824721,0.02187259,0.0535724,0.03686883,0.02573305,0.04307059,0.0483616,0.04068111,0.0400492,0.06396531,0.04542191,0.03978039,0.04204771,0.03608886,0.03432563,0.02199881,0.02703758,0.009225229,0.04165606,0.02550829,0.06719314,0.1900048,0.02399147,0.1003523,0.08483918,0.1102651,0.0730747,0.04428614,0.1351745,0.06713171,0.0946015,0.06432789,0.3080792,0.07072251,0.06605209,0.0359745,0.05581788,0.04325769,0.03611047,0.03676387,0.03392611,0.5876222,0.1075687,0.1605077,0.2341321,0.1276369,0.1286067,0.172739,0.1218241,0.0340984,0.03329055,0.02179564,0.3009744,0.03009671,0.03551938,0.04293305,0.04182676,0.08529488,0.3487945,0.06385414,0.04455433,0.1409335,0.1742188,0.02893261,0.02360702,0.03706291,0.03187286,0.08520517,0.08330654,0.02122603,0.02962275,0.02304451,0.01992038,0.02408495,0.1319975,0.08336575,0.1135837,0.1441347,0.15785,0.03051207,0.05491908,0.04180134,0.03976527,0.1626957,0.2856858,0.03566482,0.05413197,0.02478259,0.03124501
0.5084139,0.5239414,0.5571895,0.07271513,0.06443209,0.1122716,0.06355729,0.05580382,0.02079839,0.03270525,0.02100873,0.1268311,0.114199,0.3952796,0.04253462,0.05040477,0.04723066,0.04559868,0.05011571,0.1148181,0.1041388,0.0584085,0.03758285,0.2553732,0.2691627,0.2441507,0.01133353,0.01176642,0.03863037,0.07125652,0.03139985,0.04082569,0.0795817,0.0925713,0.06648979,0.1036108,0.05528548,0.07799216,0.0398561,0.05061649,0.04191749,0.06448861,0.0507946,0.5223891,0.5264024,0.6462539,0.08722339,0.04530686,0.07769715,0.7650183,0.03495047,0.02865367,0.05625636,0.06057196,0.1047557,0.07455154,0.02634497,0.0434997,0.08456951,0.02710716,0.1087465,0.1280487,0.09791898,0.1485151,0.1154471,0.1444992,0.1570355,0.1303704,0.1700698,1.045272,0.05237365,0.02791441,0.03904438,0.03036319,0.05215756,0.2481998,0.05570202,0.2243871,0.04952832,0.3221681,0.04787232,0.07750524,0.04531977,0.01615586,0.03194566,0.08349279,0.03762542,0.1706999,0.02272222,0.1310829,0.1878629,0.2315475,0.1655204,0.1537696,0.07875949,0.1256262,0.1596214,0.05334194,0.1891076,0.1438407,0.03747946,1.110918,0.190982,0.07441784,0.05043641,0.08597959,0.1434277,0.09266811,0.9480672,0.263227,0.1013331,0.06168797,0.03389567,0.05361742,0.1963016,0.07598121,0.04131639,0.1022846,0.09751936,0.03034843,0.115579,0.05208622,0.04786357,0.1422524,0.04626802,0.05114987,0.06157324,0.02791387,0.07559747,0.05059423,0.03284059,0.05910475,0.06171922,0.05582575,0.0511109,0.08163273,0.05796758,0.05828476,0.05366141,0.04605672,0.05076786,0.0387322,0.04760371,0.0162424,0.06928108,0.03833818,0.07390333,0.3534738,0.03453304,0.1377665,0.1249899,0.151155,0.1277205,0.07737331,0.1486736,0.07383578,0.1040488,0.07301538,0.5731325,0.1236093,0.1154463,0.05863377,0.07123494,0.06337959,0.04737836,0.05386508,0.04655601,0.8249489,0.1561465,0.2329926,0.3398655,0.1852774,0.1866852,0.3014901,0.1768395,0.04949715,0.04832447,0.03163849,0.4635907,0.0436883,0.05155983,0.06232151,0.06071562,0.1238138,0.6488769,0.0926905,0.06467496,0.2045787,0.2528956,0.0419985,0.03426789,0.05380042,0.04626656,0.1236836,0.1209275,0.03081165,0.04300031,0.03345136,0.02891637,0.03496165,0.1916073,0.1210135,0.1648778,0.2092256,0.2291346,0.04429125,0.07972039,0.06067871,0.05772316,0.2361687,0.5314731,0.06233522,0.0900306,0.03950439,0.04287679
0.00854774,0.005533131,0.00335489,0.1775328,0.1191243,0.08940548,0.03794357,0.01304597,0.007640773,0.01201504,0.007718048,0.06493492,0.0566531,0.005007992,0.02489519,0.02950154,0.02764376,0.02668858,0.06673155,0.008802842,0.008754502,0.008821008,0.005675863,0.01155374,0.02282068,0.0122593,0.007813238,0.008111672,0.01508217,0.07120492,0.0332297,0.04320484,0.06609356,0.07371752,0.01004147,0.01564758,0.01538692,0.01719971,0.02608835,0.03562915,0.0288028,0.03986876,0.03308084,0.007249022,0.007304712,0.007554993,0.1630614,0.008620045,0.004015308,0.09425041,0.007707669,0.006495464,0.02219275,0.02389523,0.04637222,0.02385913,0.04811861,0.1000525,0.02502651,0.04892644,0.01957983,0.01119089,0.02271681,0.01297955,0.0215342,0.01262859,0.02688404,0.01139379,0.02978037,0.1287778,0.0286119,0.05594715,0.0185611,0.06085511,0.02859356,0.0229434,0.02152661,0.0193845,0.02715216,0.007913618,0.01912419,0.007388677,0.02484497,0.005614152,0.02029209,0.0112935,0.02055489,0.01260391,0.01063671,0.0116465,0.01944495,0.01709669,0.01649927,0.01456057,0.007787846,0.01593132,0.006738068,0.005727265,0.01901893,0.02589854,0.03816745,0.1368653,0.019101,0.01339894,0.05136225,0.008501779,0.01445382,0.0185806,0.1168021,0.006194508,0.01427967,0.01150587,0.03451787,0.004938054,0.03154938,0.01454344,0.04207483,0.01689708,0.00929665,0.03090553,0.0173015,0.004810579,0.04874219,0.01803979,0.07782438,0.0360046,0.02294923,0.04355255,0.04144367,0.01949622,0.05123946,0.02277571,0.1038138,0.02151217,0.02436952,0.0300663,0.02366932,0.02252473,0.02928244,0.02535557,0.02017163,0.009054922,0.01112893,0.005457877,0.01208251,0.01168688,0.01820791,0.04354804,0.0102193,0.01750409,0.01255163,0.01717009,0.01267347,0.00979707,0.0269247,0.01831093,0.01759722,0.01716187,0.07061005,0.01978895,0.01848211,0.0155691,0.02623668,0.02449368,0.01830985,0.0208167,0.01794012,0.008391316,0.01106509,0.00634613,0.007817782,0.004637943,0.004673184,0.002592414,0.002240466,0.005264154,0.005139436,0.01016721,0.005671741,0.004078857,0.005098307,0.006162435,0.006074283,0.011403,0.07994176,0.009165362,0.006395148,0.004814338,0.005951376,0.0140654,0.01092298,0.01051924,0.006557349,0.002910639,0.002845781,0.003276901,0.004573197,0.00355764,0.003075334,0.003718265,0.004509083,0.002847804,0.003880058,0.004923692,0.005392211,0.01483324,0.02248135,0.01754767,0.01669295,0.0119197,0.06547759,0.01231429,0.01571177,0.01353055,0.01652235
0.02202545,0.01425754,0.008644737,0.3964246,0.2752946,0.2303763,0.09777138,0.0336163,0.01745175,0.0274427,0.01762825,0.1673215,0.1459813,0.01290438,0.06414889,0.07601832,0.07123128,0.06877,0.171951,0.02268279,0.02255823,0.0227296,0.01462533,0.02977119,0.05880336,0.03158924,0.01641851,0.01704563,0.03241443,0.1834778,0.08562488,0.1113284,0.1703071,0.1899522,0.02587443,0.04032002,0.03964835,0.04431947,0.06722336,0.09180769,0.07421783,0.1027321,0.0852413,0.01867897,0.01882247,0.01946739,0.4201697,0.02130589,0.009634478,0.213723,0.0198608,0.01628261,0.05718534,0.06157221,0.11949,0.06147921,0.09405576,0.195569,0.06448724,0.09563479,0.05045247,0.02883621,0.05853572,0.03344516,0.05548841,0.03254081,0.06927364,0.02935904,0.07673681,0.2920175,0.07372593,0.1093579,0.04782746,0.1189514,0.07367866,0.05911957,0.05546886,0.04994915,0.06996454,0.02039148,0.0492784,0.01903883,0.06401946,0.01355625,0.05228779,0.02910062,0.05296497,0.03247722,0.02740823,0.03001021,0.05010492,0.04405402,0.04251461,0.03751906,0.02006739,0.04105116,0.01736237,0.01359117,0.04900717,0.06673426,0.080204,0.3103568,0.04921864,0.03452583,0.1079312,0.02190703,0.03724398,0.04787771,0.2648613,0.01596175,0.03679524,0.02964783,0.07253486,0.01272417,0.0812951,0.03747493,0.08841483,0.04353967,0.02395521,0.06494399,0.04458178,0.0123957,0.1024254,0.04648416,0.2005346,0.09277512,0.05913461,0.09594245,0.1067903,0.05023704,0.1119117,0.0586875,0.2675031,0.05543164,0.06279436,0.07747358,0.06099009,0.05804078,0.07545374,0.06533515,0.0519774,0.02333234,0.02867655,0.01406363,0.03113371,0.03011426,0.04691736,0.09874988,0.02633266,0.04510381,0.03234252,0.04424317,0.03265646,0.02524467,0.06937842,0.04718284,0.04534376,0.04422197,0.1601159,0.05099133,0.04762392,0.04011779,0.06760557,0.06311428,0.04718004,0.05363959,0.04622734,0.02162239,0.02851207,0.01635244,0.02014453,0.01195085,0.01204166,0.006680023,0.005773139,0.01261154,0.01231275,0.01987349,0.0146147,0.01051023,0.0131371,0.0158791,0.0145524,0.02938278,0.1812766,0.02361692,0.01647875,0.01240538,0.01533526,0.03624312,0.02814587,0.02097742,0.01307663,0.007500011,0.007332886,0.007850603,0.01095619,0.008523181,0.007367699,0.008907996,0.01161881,0.0073381,0.00999797,0.01268716,0.01389442,0.03822166,0.057929,0.03429981,0.03262912,0.03071419,0.1484775,0.03173095,0.04048543,0.03486494,0.04257409
0.6274744,0.4061774,0.2699198,5.23244,4.636406,6.204412,4.140304,1.34117,0.7124251,1.120281,0.7196302,6.830495,5.959332,0.3755465,1.618551,1.91803,1.797248,1.735147,2.269595,0.7239619,0.7199863,0.7313257,0.4667934,0.8481396,1.675226,0.8999336,0.670272,0.6958735,1.32324,2.711493,1.194844,1.553522,6.952373,8.198986,0.8325104,1.286886,1.618548,1.809235,1.516627,1.876828,1.546568,2.09827,1.932865,0.5832245,0.5877051,0.6078416,5.545854,0.8697611,0.3933041,4.947422,0.8107688,0.6646978,1.46665,1.579162,2.856221,2.509739,2.301535,3.800198,1.876723,2.368121,1.46828,0.9203592,1.703521,1.067462,1.614837,1.038598,2.016019,0.9370462,2.233213,6.759843,1.992952,1.49626,1.476655,1.627519,1.984729,1.720513,1.593581,1.453632,1.884679,0.636695,1.369581,0.6076584,1.724533,0.5534009,1.215614,0.9287985,1.431744,1.014055,0.8646389,0.9578296,1.427419,1.375525,1.211182,1.197488,0.5063236,1.16949,0.4946297,0.342921,1.426219,1.942117,3.27426,7.184374,1.432373,1.004779,4.406199,0.5527396,1.083884,1.251192,6.131211,0.4645225,1.070824,0.8329023,2.961174,0.3210456,2.342327,1.025887,3.609461,1.267102,0.7645736,2.651284,1.270073,0.3956309,4.181432,1.324269,2.646872,1.896605,1.678829,1.266352,2.876678,1.508668,1.477132,1.762443,3.530794,1.664667,1.472422,2.225762,1.580519,1.667471,1.769264,1.255762,1.473135,0.9308767,1.144092,0.5610882,0.8869559,0.8534932,1.365401,2.285937,0.7663394,1.284945,0.9876616,1.260426,1.019652,0.7882293,2.019068,1.373126,1.319605,1.286959,3.706484,1.62748,1.520003,1.1429,1.942261,1.813229,1.35545,1.541028,1.388252,0.62926,0.8297652,0.4758926,0.5862509,0.3477967,0.3504394,0.1944037,0.1680113,0.3182039,0.310665,0.3533448,0.4253206,0.2651852,0.3314644,0.4006483,0.367174,0.7413615,4.196328,0.5958824,0.415778,0.3610244,0.4462904,0.9144558,0.710153,0.5292845,0.3299386,0.2182671,0.2134035,0.1980798,0.2764375,0.2150498,0.1858956,0.224759,0.3381334,0.2135552,0.2909634,0.3692249,0.4043588,0.9643769,1.461616,0.6776715,0.6446633,0.8938518,3.43707,1.01275,1.153374,0.9881364,1.278542
0.1810763,0.1172145,0.07789336,1.302074,1.153753,2.110583,0.7941504,0.3870343,0.1533034,0.2410682,0.1548539,1.469822,1.282361,0.1083751,0.4670808,0.5535045,0.5186492,0.5007281,0.5647807,0.2089207,0.2077734,0.2093518,0.1347071,0.2447558,0.483436,0.2597025,0.1442327,0.1497418,0.2847418,0.7824818,0.3448078,0.4483148,1.496049,1.740239,0.2383173,0.371369,0.3834394,0.4286138,0.4376676,0.5416143,0.4463081,0.6055182,0.5577855,0.1683067,0.1695997,0.1754107,1.380066,0.2060493,0.09317506,1.292647,0.1920739,0.1574691,0.4232454,0.4557139,0.8242474,0.540059,0.4952566,0.8177468,0.5415842,0.509585,0.4237158,0.265597,0.4916015,0.3080479,0.4660092,0.2997183,0.581782,0.2704124,0.6444599,1.766191,0.5751253,0.3591909,0.4261327,0.3907009,0.5727524,0.4965049,0.4598752,0.4194888,0.54388,0.1837372,0.3952332,0.1753579,0.4976651,0.1190838,0.3508015,0.2680323,0.413172,0.2926357,0.2495172,0.2764102,0.4119242,0.3969484,0.3495225,0.3455708,0.1461147,0.3374912,0.1427401,0.09896001,0.4115778,0.5604554,0.7045728,1.877112,0.4133537,0.2899588,0.9481493,0.1595094,0.3127868,0.3610685,1.601944,0.1340517,0.309018,0.2403586,0.6372013,0.09264722,0.6759479,0.2960502,0.7767032,0.3656599,0.2206404,0.5705174,0.3665172,0.114171,0.8997828,0.3821571,0.6586646,0.5473216,0.4844758,0.3151272,0.8301506,0.4353709,0.3675789,0.5086052,0.8786256,0.4803889,0.4249112,0.6423096,0.4561055,0.4811983,0.5105736,0.3623874,0.4251167,0.2686321,0.3301615,0.1619186,0.2559574,0.2463008,0.3940268,0.5972628,0.22115,0.3708089,0.285019,0.3637333,0.2942508,0.227467,0.5826619,0.3962564,0.3808113,0.37139,0.968419,0.4696575,0.4386419,0.3298177,0.5604969,0.523261,0.3911552,0.4447093,0.4006214,0.1815916,0.2394533,0.1373329,0.1691801,0.1003671,0.1011297,0.05610094,0.04848464,0.09182717,0.08965161,0.1019681,0.1227389,0.07652706,0.09565386,0.1156189,0.105959,0.2139418,1.096404,0.1719595,0.1199851,0.1041843,0.1287903,0.2638934,0.2049357,0.1527407,0.09521357,0.06298745,0.06158391,0.05716179,0.07977422,0.06205899,0.05364569,0.0648609,0.09757842,0.06162767,0.0839661,0.1065508,0.1166897,0.2782995,0.4217926,0.1955622,0.1860367,0.2579474,0.8980272,0.2922591,0.3328401,0.285156,0.3689612
0.08992675,0.05821149,0.04557335,0.2246098,0.1990242,0.37404,0.2117452,0.2817024,0.09748414,0.1532929,0.09847005,0.6456755,0.5813681,0.04645574,0.1313851,0.1556952,0.1458908,0.1408497,0.1548024,0.1439748,0.1431842,0.144272,0.09283156,0.1215515,0.2400857,0.1289743,0.05312142,0.05515044,0.1810645,0.2201042,0.09699096,0.1261064,0.2651315,0.3182709,0.1642331,0.2559239,0.2591287,0.2896576,0.1231115,0.1523506,0.1255419,0.1809009,0.1568994,0.09847184,0.09922834,0.1026282,0.2446756,0.1392483,0.0629678,0.4736616,0.1298037,0.1064178,0.1544307,0.1662776,0.2938564,0.3434182,0.08776994,0.144922,0.2321539,0.09030925,0.1816287,0.1830325,0.2107285,0.212287,0.1997581,0.2065468,0.249385,0.1863511,0.2762523,0.6471812,0.1617769,0.07830442,0.121221,0.08517366,0.1611095,0.2315912,0.1639523,0.1956675,0.152988,0.1074998,0.1409065,0.1208455,0.1399882,0.07572419,0.09867692,0.1847108,0.1162211,0.176012,0.07018666,0.1904843,0.2360485,0.2524963,0.1738931,0.2381454,0.0431851,0.167606,0.07088807,0.02924823,0.1919775,0.2402432,0.1248652,0.6878254,0.1928059,0.1242929,0.1680321,0.04714397,0.1458972,0.1547746,0.5869964,0.05746224,0.1380225,0.1030314,0.1566938,0.02738245,0.3292306,0.126904,0.1376482,0.1567427,0.1520513,0.1266313,0.1758281,0.0786794,0.1594606,0.1897882,0.1297892,0.153956,0.1727228,0.07830289,0.233513,0.1570798,0.09212311,0.1835024,0.1731323,0.1733221,0.1433743,0.2289929,0.1626084,0.1715543,0.1505288,0.1291965,0.1494292,0.1505848,0.1685333,0.05893503,0.1213269,0.1052431,0.1689024,0.2188535,0.0947975,0.1838032,0.1667572,0.2016657,0.1721584,0.1107912,0.2497621,0.1698581,0.1632374,0.159199,0.3548554,0.2857629,0.3022841,0.1509315,0.1998255,0.1865503,0.1394526,0.1585455,0.1445423,0.07859222,0.1026434,0.05886873,0.07252024,0.04302305,0.04334996,0.02872272,0.02078329,0.02714008,0.02649708,0.02868259,0.05261289,0.02261804,0.02827108,0.03417188,0.03131681,0.06323181,0.4017526,0.05082368,0.03546231,0.04465934,0.05520688,0.07423054,0.05764635,0.04296443,0.02678261,0.02700002,0.02639838,0.01689452,0.02357776,0.01834191,0.01585531,0.01917003,0.04182769,0.02641714,0.03599266,0.04567376,0.05001988,0.07828285,0.1263525,0.05500967,0.05233024,0.110571,0.3290619,0.1608696,0.1576641,0.1143446,0.1331195
0.1686188,0.1091505,0.07592272,0.582198,0.5158793,1.091331,0.4543965,0.4249944,0.903569,2.314956,1.487048,1.775302,1.548879,0.09825592,0.2878497,0.3411103,0.3196299,0.3085856,0.3391543,0.254355,0.2529582,0.6440417,0.2582056,0.2279174,0.4501771,0.2418358,0.5065429,0.5258906,1.726553,0.4822229,0.212496,0.2762847,0.9178011,1.131195,0.5814886,0.7118375,1.130517,1.263707,0.2697231,0.3356856,0.2779943,0.4276846,0.3437485,0.1640487,0.165309,0.170973,0.6170706,1.639945,0.7736354,2.149707,0.9382145,1.235748,0.3567407,0.3841075,0.6947333,2.645211,0.5138915,0.5946628,0.4910157,0.6469613,0.3841527,0.4323591,0.4456999,0.5014641,0.4224972,0.4879044,0.52746,0.4401981,0.5842857,2.937224,0.3544346,0.2341379,0.2717105,0.2546776,0.3529723,0.4501454,0.387615,0.3803204,0.335179,0.1790888,0.3331301,0.261698,0.3066979,1.012645,0.2161898,0.5189087,0.2546271,0.4157752,0.1537709,0.4499616,0.383585,0.5964463,0.3254764,0.5625466,0.09975918,0.3142728,0.13292,0.06756449,0.3731481,0.5081248,0.622553,3.121687,0.3747582,0.2628849,0.9975911,0.1089043,0.2835814,0.3273549,2.664076,0.1215351,0.2801645,0.217916,1.494164,0.0632545,0.6223658,0.2684076,1.069625,0.3315177,0.3292761,1.207501,0.3413019,0.1703849,0.8630394,0.3558659,0.3068468,0.339223,0.4083502,0.1851232,0.5116,0.352086,0.2177968,0.411311,0.4093183,0.3884923,0.3389645,0.5413834,0.3844375,0.4055875,0.3558792,0.3054454,0.3532794,0.2570474,0.2876854,0.1006018,0.2383483,0.2333805,0.3572359,0.9932641,0.2005009,0.3452984,0.2476026,0.3387096,0.2500061,0.1932641,0.5282578,0.3592573,0.3452544,0.3367128,1.610507,0.3904814,0.4195971,0.3071272,0.4724259,0.4410409,0.3296929,0.3748321,0.323984,0.1646361,0.2170952,0.1245099,0.1533835,0.09099563,0.09168706,0.05086271,0.04395756,0.06269459,0.06120923,0.06284026,0.1112785,0.0522485,0.06530725,0.07893832,0.07234301,0.1460678,1.823349,0.1174046,0.08191927,0.09445646,0.1167649,0.1626305,0.1262965,0.09413009,0.05879738,0.05710621,0.05583371,0.03902697,0.05446551,0.04237049,0.03662637,0.04428349,0.08846739,0.05587341,0.07612608,0.096602,0.1057943,0.1715087,0.2918791,0.1205199,0.1146495,0.2338624,1.493443,0.2429893,0.3099417,0.2799608,0.2983803
0.01866288,0.01208088,0.008403192,0.06443819,0.05709798,0.1207894,0.05029301,0.04703876,0.1629399,0.3046372,0.2158593,0.196492,0.1714313,0.01087505,0.03185946,0.03775439,0.03537692,0.03415452,0.03753789,0.02815224,0.02799764,0.08414906,0.0292524,0.0252261,0.049826,0.0267666,0.05606461,0.05820603,0.1910964,0.05337286,0.02351925,0.03057944,0.101583,0.1252017,0.06435968,0.0787868,0.1251266,0.1398682,0.02985319,0.03715399,0.03076866,0.0473365,0.03804639,0.01815705,0.01829655,0.01892344,0.06829793,0.2142715,0.1082794,0.2635335,0.122585,0.1614601,0.03948439,0.04251336,0.0768937,0.2927742,0.05687797,0.0658178,0.05434605,0.07160626,0.04251837,0.04785389,0.04933047,0.05550249,0.04676237,0.0540017,0.05837975,0.04872153,0.06466926,0.3600755,0.03922914,0.02591459,0.03007316,0.02818794,0.03906729,0.04982249,0.04290156,0.0420942,0.0370979,0.01982171,0.03687114,0.02896497,0.03394561,0.1469951,0.02392808,0.05743327,0.02818235,0.04601837,0.0170195,0.04980215,0.04245553,0.06601519,0.03602402,0.06226316,0.01104143,0.03478399,0.0147117,0.007478103,0.04130036,0.05623972,0.06890472,0.382689,0.04147858,0.02909634,0.1104143,0.01205363,0.03138704,0.03623194,0.3265902,0.01345161,0.03100886,0.02411913,0.1653754,0.007001065,0.068884,0.02970759,0.118387,0.03669267,0.03644457,0.1336473,0.03777559,0.01885835,0.09552196,0.03938755,0.03396207,0.0375455,0.04519656,0.0204896,0.05662435,0.03896919,0.02410595,0.04552426,0.04530371,0.04299868,0.03751688,0.05992078,0.04254989,0.04489078,0.03938903,0.03380698,0.03910128,0.02845023,0.03184128,0.01113469,0.02638061,0.02583076,0.03953918,0.1217647,0.02219161,0.03821793,0.02740487,0.03748868,0.02767089,0.02139064,0.05846805,0.03976292,0.03821306,0.03726767,0.1974327,0.04321883,0.04644138,0.03399311,0.05228852,0.0488148,0.0364907,0.04148675,0.03585884,0.01822207,0.02402829,0.01378087,0.01697662,0.01007148,0.01014801,0.005629531,0.004865262,0.006939092,0.006774693,0.006955217,0.01231641,0.005782912,0.007228266,0.008736961,0.008006986,0.01616693,0.2235251,0.01299445,0.009066896,0.01045453,0.01292365,0.01800009,0.01397861,0.0104184,0.006507747,0.006320567,0.006179726,0.00431954,0.006028292,0.004689606,0.004053838,0.004901337,0.009791647,0.006184117,0.0084257,0.01069199,0.0117094,0.01898274,0.03230544,0.01333924,0.01268951,0.0258841,0.1830819,0.02689428,0.03430463,0.03098631,0.03302499
